mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
40	40	235/2	235/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	739										152	34	
40	40	118	118	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	740										152	34	
40	40	237/2	237/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	741										152	34	
40	40	119	119	0.0	1/2	1/2	Spanner	3/4	2	1	0														152		
40	40	119	119	0.0	1/2	1/2	Spanner	3/4	2	1	0														152		37
40	40	119	119	0.75	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	742										152		37
40	40	479/4	479/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	743												37
40	40	117	117	0.25	0	0	Chord	3/4	3	1	1/16		1/16	1	744										153		
40	40	469/4	469/4	0.25	1/16	1/16	Chord	3/4	3	1	1/16		1/16	1	745										153		
40	40	235/2	235/2	0.25	1/8	1/8	Chord	3/4	3	1	1/16		1/16	1	746										153		
40	40	471/4	471/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	747										153		
40	40	118	118	0.25	1/4	1/4	Chord	3/4	3	1	1/16		1/16	1	748										153		
40	40	473/4	473/4	0.25	5/16	5/16	Chord	3/4	3	1	1/16		1/16	1	749										153		
40	40	237/2	237/2	0.25	3/8	3/8	Chord	3/4	3	1	1/16		1/16	1	750										153		
40	40	475/4	475/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	751												
40	40	477/4	477/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	752										154		
40	40	239/2	239/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	753										154		
40	40	479/4	479/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	754										154		
40	40	117	117	0.0	0	0	Spanner	3/4	4	1	0																
40	40	117	117	0.0	0	0	Spanner	3/4	4	1	0															35	
40	40	117	117	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	755											35	
40	40	119	119	0.0	1/2	1/2	Spanner	3/4	4	1	0																
40	40	119	119	0.0	1/2	1/2	Spanner	3/4	4	1	0																38
40	40	119	119	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	756												38
41	41	120	120	0.0	0	0	Spanner	3/4	1	1	0																
41	41	120	120	0.0	0	0	Spanner	3/4	1	1	0															36	
41	41	120	120	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	757										155	36	
41	41	241/2	241/2	0.0	1/8	1/8	StaffText	3/4	1	1	0							cresc.							155	36	
41	41	241/2	241/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	758										155	36	
41	41	121	121	0.0	1/4	1/4	Spanner	3/4	1	1	0														155		
41	41	121	121	0.0	1/4	1/4	Spanner	3/4	1	1	0														155		39
41	41	121	121	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	759										155		39
41	41	487/4	487/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	760												39
41	41	122	122	0.0	1/2	1/2	Spanner	3/4	1	1	0																
41	41	122	122	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	761												
41	41	245/2	245/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	762												
41	41	120	120	0.0	0	0	Spanner	3/4	2	1	0																
41	41	120	120	0.0	0	0	Spanner	3/4	2	1	0															37	
41	41	120	120	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	763										156	37	
41	41	241/2	241/2	0.0	1/8	1/8	StaffText	3/4	2	1	0							cresc.							156	37	
41	41	241/2	241/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	764										156	37	
41	41	121	121	0.0	1/4	1/4	Spanner	3/4	2	1	0														156		
41	41	121	121	0.0	1/4	1/4	Spanner	3/4	2	1	0														156		40
41	41	121	121	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	765										156		40
41	41	487/4	487/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	766												40
41	41	122	122	0.0	1/2	1/2	Spanner	3/4	2	1	0																
41	41	122	122	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	767												
41	41	120	120	0.0	0	0	StaffText	3/4	3	1	0							cresc.							154		
41	41	120	120	0.25	0	0	Chord	3/4	3	1	1/16		1/16	1	768										154		
41	41	481/4	481/4	0.25	1/16	1/16	Chord	3/4	3	1	1/16		1/16	1	769										154		
41	41	241/2	241/2	0.25	1/8	1/8	Chord	3/4	3	1	1/16		1/16	1	770										154		
41	41	483/4	483/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	771												
41	41	485/4	485/4	0.25	5/16	5/16	Chord	3/4	3	1	1/16		1/16	1	772										157		
41	41	243/2	243/2	0.25	3/8	3/8	Chord	3/4	3	1	1/16		1/16	1	773										157		
41	41	487/4	487/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	774										157		
41	41	122	122	0.25	1/2	1/2	Chord	3/4	3	1	1/16		1/16	1	775										157		
41	41	489/4	489/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	776										157		
41	41	245/2	245/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	777										157		
41	41	491/4	491/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	778												
41	41	120	120	0.0	0	0	StaffText	3/4	4	1	0							cresc.									
41	41	120	120	0.0	0	0	Spanner	3/4	4	1	0																
41	41	120	120	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	779										158		
41	41	121	121	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	780										158		
41	41	122	122	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	781												
42	42	123	123	0.0	0	0	Dynamic	3/4	1	1	0					f											
42	42	123	123	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	782												
42	42	124	124	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	783												
42	42	497/4	497/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	784										159		
42	42	249/2	249/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	785										159		
42	42	499/4	499/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	786										159		
42	42	125	125	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	787										159		
42	42	501/4	501/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	788										159		
42	42	251/2	251/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	789										159		
42	42	503/4	503/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	790												
42	42	123	123	0.0	0	0	Dynamic	3/4	2	1	0					f											
42	42	123	123	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	791										160		
42	42	495/4	495/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	792												
42	42	124	124	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	793												
42	42	123	123	0.0	0	0	Dynamic	3/4	3	1	0					f											
42	42	123	123	0.25	0	0	Chord	3/4	3	1	1/16		1/16	1	794										161		
42	42	493/4	493/4	0.25	1/16	1/16	Chord	3/4	3	1	1/16		1/16	1	795										161		
42	42	247/2	247/2	0.25	1/8	1/8	Chord	3/4	3	1	1/16		1/16	1	796										161		
42	42	495/4	495/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	797												
42	42	124	124	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	798												
42	42	123	123	0.0	0	0	Dynamic	3/4	4	1	0					f											
42	42	123	123	0.75	0	0	Chord	3/4	4	1	3/16		1/8	3/2	799										162		
42	42	495/4	495/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	800												
42	42	124	124	2.0	1/4	1/4	Chord	3/4	4	1	1/2		1/2	1	801												
43	43	126	126	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	802										163		
43	43	505/4	505/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	803										163		
43	43	253/2	253/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	804										163		
43	43	507/4	507/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	805										163		
43	43	127	127	0.0	1/4	1/4	StaffText	3/4	1	1	0							dim.							163		
43	43	127	127	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	806										163		
43	43	509/4	509/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	807										163		
43	43	255/2	255/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	808										163		
43	43	511/4	511/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	809										163		
43	43	128	128	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	810										163		
43	43	513/4	513/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	811										163		
43	43	257/2	257/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	812										163		
43	43	515/4	515/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	813												
43	43	126	126	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	814										164		
43	43	507/4	507/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	815												
43	43	127	127	0.0	1/4	1/4	StaffText	3/4	2	1	0							dim.									
43	43	127	127	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	816												
43	43	126	126	0.75	0	0	Chord	3/4	3	1	3/16		1/8	3/2	817										165		
43	43	507/4	507/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	818												
43	43	127	127	0.0	1/4	1/4	StaffText	3/4	3	1	0							dim.									
43	43	127	127	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	819												
43	43	126	126	0.75	0	0	Chord	3/4	4	1	3/16		1/8	3/2	820										166		
43	43	507/4	507/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	821												
43	43	127	127	0.0	1/4	1/4	StaffText	3/4	4	1	0							dim.									
43	43	127	127	2.0	1/4	1/4	Chord	3/4	4	1	1/2		1/2	1	822												
44	44	129	129	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	823										167		
44	44	517/4	517/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	824										167		
44	44	259/2	259/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	825										167		
44	44	519/4	519/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	826										167		
44	44	130	130	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	827										167		
44	44	521/4	521/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	828										167		
44	44	261/2	261/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	829										167		
44	44	523/4	523/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	830										167		
44	44	131	131	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	831										167		
44	44	525/4	525/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	832										167		
44	44	263/2	263/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	833										167		
44	44	527/4	527/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	834												
44	44	129	129	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	835										168		
44	44	519/4	519/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	836												
44	44	130	130	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	837												
44	44	129	129	0.75	0	0	Chord	3/4	3	1	3/16		1/8	3/2	838										169		
44	44	519/4	519/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	839												
44	44	130	130	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	840												
44	44	129	129	0.75	0	0	Chord	3/4	4	1	3/16		1/8	3/2	841										170		
44	44	519/4	519/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	842												
44	44	130	130	2.0	1/4	1/4	Chord	3/4	4	1	1/2		1/2	1	843												
45	45	132	132	0.0	0	0	Dynamic	3/4	1	1	0					pp											
45	45	132	132	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	844										171		
45	45	529/4	529/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	845										171		
45	45	265/2	265/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	846										171		
45	45	531/4	531/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	847										171		
45	45	133	133	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	848										171		
45	45	533/4	533/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	849										171		
45	45	267/2	267/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	850										171		
45	45	535/4	535/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	851										171		
45	45	134	134	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	852										171		
45	45	537/4	537/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	853										171		
45	45	269/2	269/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	854										171		
45	45	539/4	539/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	855												
45	45	132	132	0.0	0	0	Dynamic	3/4	2	1	0					pp											
45	45	132	132	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	856												
45	45	132	132	0.0	0	0	Dynamic	3/4	3	1	0					pp											
45	45	132	132	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	857										172		
45	45	134	134	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	858												
45	45	132	132	0.0	0	0	Dynamic	3/4	4	1	0					pp											
45	45	132	132	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	859										173		
45	45	134	134	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	860												
46	46	135	135	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	861										174		
46	46	541/4	541/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	862										174		
46	46	271/2	271/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	863										174		
46	46	543/4	543/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	864										174		
46	46	136	136	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	865										174		
46	46	545/4	545/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	866										174		
46	46	273/2	273/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	867										174		
46	46	547/4	547/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	868										174		
46	46	137	137	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	869										174		
46	46	549/4	549/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	870										174		
46	46	275/2	275/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	871										174		
46	46	551/4	551/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	872												
46	46	135	135	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	873												
46	46	136	136	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	874										175		
46	46	137	137	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	875												
46	46	135	135	2.0	0	0	Chord	3/4	3	1	1/2		1/2	1	876										176		
46	46	137	137	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	877												
46	46	135	135	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	878										177		
47	47	138	138	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	879												
47	47	138	138	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	880										178		
47	47	553/4	553/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	881												
47	47	277/2	277/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	882										179		
47	47	555/4	555/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	883												
47	47	139	139	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	884										180		
47	47	557/4	557/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	885												
47	47	279/2	279/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	886										181		
47	47	559/4	559/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	887												
47	47	140	140	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	888										182		
47	47	561/4	561/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	889												
47	47	281/2	281/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	890										183		
47	47	563/4	563/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	891												
47	47	138	138	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	892												
47	47	138	138	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	893												
48	48	141	141	0.0	0	0	Spanner	3/4	1	1	0															38	
48	48	141	141	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	894										184	38	
48	48	283/2	283/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	895											38	
48	48	142	142	0.0	1/4	1/4	Spanner	3/4	1	1	0																
48	48	142	142	0.0	1/4	1/4	Spanner	3/4	1	1	0																41
48	48	142	142	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	896										185		41
48	48	143	143	0.0	1/2	1/2	Spanner	3/4	1	1	0																
48	48	143	143	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	897		ornamentTrill										
48	48	141	141	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	898										186		
48	48	565/4	565/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	899												
48	48	283/2	283/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	900										187		
48	48	567/4	567/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	901												
48	48	142	142	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	902										188		
48	48	569/4	569/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	903												
48	48	285/2	285/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	904										189		
48	48	571/4	571/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	905												
48	48	143	143	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	906										190		
48	48	573/4	573/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	907												
48	48	287/2	287/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	908										191		
48	48	575/4	575/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	909												
48	48	141	141	0.25	0	0	Chord	3/4	3	1	1/16		1/16	1	910										192		
48	48	565/4	565/4	0.25	1/16	1/16	Chord	3/4	3	1	1/16		1/16	1	911												
48	48	283/2	283/2	0.25	1/8	1/8	Chord	3/4	3	1	1/16		1/16	1	912										193		
48	48	567/4	567/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	913												
48	48	142	142	0.25	1/4	1/4	Chord	3/4	3	1	1/16		1/16	1	914										194		
48	48	569/4	569/4	0.25	5/16	5/16	Chord	3/4	3	1	1/16		1/16	1	915												
48	48	285/2	285/2	0.25	3/8	3/8	Chord	3/4	3	1	1/16		1/16	1	916										195		
48	48	571/4	571/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	917												
48	48	143	143	0.25	1/2	1/2	Chord	3/4	3	1	1/16		1/16	1	918										196		
48	48	573/4	573/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	919												
48	48	287/2	287/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	920										197		
48	48	575/4	575/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	921												
48	48	141	141	0.25	0	0	Chord	3/4	4	1	1/16		1/16	1	922										198		
48	48	565/4	565/4	0.25	1/16	1/16	Chord	3/4	4	1	1/16		1/16	1	923												
48	48	283/2	283/2	0.25	1/8	1/8	Chord	3/4	4	1	1/16		1/16	1	924										199		
48	48	567/4	567/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	925												
48	48	142	142	0.25	1/4	1/4	Chord	3/4	4	1	1/16		1/16	1	926										200		
48	48	569/4	569/4	0.25	5/16	5/16	Chord	3/4	4	1	1/16		1/16	1	927												
48	48	285/2	285/2	0.25	3/8	3/8	Chord	3/4	4	1	1/16		1/16	1	928										201		
48	48	571/4	571/4	0.25	7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	929												
48	48	143	143	0.25	1/2	1/2	Chord	3/4	4	1	1/16		1/16	1	930										202		
48	48	573/4	573/4	0.25	9/16	9/16	Chord	3/4	4	1	1/16		1/16	1	931												
48	48	287/2	287/2	0.25	5/8	5/8	Chord	3/4	4	1	1/16		1/16	1	932										203		
48	48	575/4	575/4	0.25	11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	933												
49	49	144	144	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	934										204		
49	49	577/4	577/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	935												
49	49	289/2	289/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	936										205		
49	49	579/4	579/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	937												
49	49	145	145	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	938										206		
49	49	581/4	581/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	939												
49	49	291/2	291/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	940										207		
49	49	583/4	583/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	941												
49	49	146	146	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	942										208		
49	49	585/4	585/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	943												
49	49	293/2	293/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	944										209		
49	49	587/4	587/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	945												
49	49	144	144	0.0	0	0	Dynamic	3/4	2	1	0					pp											
49	49	144	144	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	946												
49	49	145	145	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	947										210		
49	49	146	146	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	948												
49	49	144	144	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	949												
49	49	144	144	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	950												
50	50	147	147	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	951										211		
50	50	589/4	589/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	952												
50	50	295/2	295/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	953										212		
50	50	591/4	591/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	954												
50	50	148	148	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	955										213		
50	50	593/4	593/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	956												
50	50	297/2	297/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	957										214		
50	50	595/4	595/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	958												
50	50	149	149	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	959										215		
50	50	597/4	597/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	960												
50	50	299/2	299/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	961										216		
50	50	599/4	599/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	962												
50	50	147	147	0.0	0	0	Spanner	3/4	2	1	0															39	
50	50	147	147	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	963										217	39	
50	50	295/2	295/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	964											39	
50	50	148	148	0.0	1/4	1/4	Spanner	3/4	2	1	0																
50	50	148	148	0.0	1/4	1/4	Spanner	3/4	2	1	0																42
50	50	148	148	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	965										218		42
50	50	149	149	0.0	1/2	1/2	Spanner	3/4	2	1	0																
50	50	149	149	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	966		ornamentTrill										
50	50	147	147	0.25	0	0	Chord	3/4	3	1	1/16		1/16	1	967										219		
50	50	589/4	589/4	0.25	1/16	1/16	Chord	3/4	3	1	1/16		1/16	1	968												
50	50	295/2	295/2	0.25	1/8	1/8	Chord	3/4	3	1	1/16		1/16	1	969										220		
50	50	591/4	591/4	0.25	3/16	3/16	Chord	3/4	3	1	1/16		1/16	1	970												
50	50	148	148	0.25	1/4	1/4	Chord	3/4	3	1	1/16		1/16	1	971										221		
50	50	593/4	593/4	0.25	5/16	5/16	Chord	3/4	3	1	1/16		1/16	1	972												
50	50	297/2	297/2	0.25	3/8	3/8	Chord	3/4	3	1	1/16		1/16	1	973										222		
50	50	595/4	595/4	0.25	7/16	7/16	Chord	3/4	3	1	1/16		1/16	1	974												
50	50	149	149	0.25	1/2	1/2	Chord	3/4	3	1	1/16		1/16	1	975										223		
50	50	597/4	597/4	0.25	9/16	9/16	Chord	3/4	3	1	1/16		1/16	1	976												
50	50	299/2	299/2	0.25	5/8	5/8	Chord	3/4	3	1	1/16		1/16	1	977										224		
50	50	599/4	599/4	0.25	11/16	11/16	Chord	3/4	3	1	1/16		1/16	1	978												
51	51	150	150	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	979										225		
51	51	601/4	601/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	980												
51	51	301/2	301/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	981										226		
51	51	603/4	603/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	982												
51	51	151	151	0.0	1/4	1/4	StaffText	3/4	1	1	0							cresc.									
51	51	151	151	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	983										227		
51	51	605/4	605/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	984												
51	51	303/2	303/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	985										228		
51	51	607/4	607/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	986												
51	51	152	152	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	987										229		
51	51	609/4	609/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	988												
51	51	305/2	305/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	989										230		
51	51	611/4	611/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	990												
51	51	150	150	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	991										231		
51	51	601/4	601/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	992												
