mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
49	49	288	288	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	966											
49	49	288	288	0.0	0	0	Dynamic	12/8	3	1	0						sf										
49	49	288	288	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	967											
49	49	288	288	0.0	0	0	Dynamic	12/8	4	1	0						other-dynamics										
49	49	288	288	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	968									178		
49	49	577/2	577/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	969									178		
49	49	289	289	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	970											
49	49	579/2	579/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8		r8	1/4	3/2	971											
49	49	291	291	3.0	3/4	3/4	Chord	12/8	4	1	3/4		r8	1/2	3/2	972											
50	50	294	294	0.0	0	0	Dynamic	12/8	3	1	0						sfp										
50	50	294	294	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	973									179		
50	50	589/2	589/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	974									179		
50	50	295	295	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	975											
50	50	591/2	591/2	1.5	3/8	3/8	Chord	12/8	3	1	3/8		r8	1/4	3/2	976											
50	50	297	297	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	977											
50	50	294	294	3.0	0	0	Chord	12/8	4	1	3/4		r8	1/2	3/2	978											
50	50	297	297	3.0	3/4	3/4	Chord	12/8	4	1	3/4		r8	1/2	3/2	979											
51	51	300	300	0.0	0	0	Dynamic	12/8	2	1	0						sfp										
51	51	300	300	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	980									180		
51	51	601/2	601/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	981									180		
51	51	301	301	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	982											
51	51	603/2	603/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		r8	1/4	3/2	983											
51	51	303	303	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	984											
51	51	300	300	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	985											
51	51	303	303	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	986											
51	51	300	300	3.0	0	0	Chord	12/8	4	1	3/4		r8	1/2	3/2	987											
51	51	303	303	3.0	3/4	3/4	Chord	12/8	4	1	3/4		r8	1/2	3/2	988											
52	52	306	306	0.0	0	0	Dynamic	12/8	1	1	0						mf										
52	52	306	306	0.5	0	0	Chord	12/8	1	1	1/8			1/8	1	989									181		
52	52	613/2	613/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8			1/8	1	990									181		
52	52	307	307	0.5	1/4	1/4	Chord	12/8	1	1	1/8			1/8	1	991											
52	52	615/2	615/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8			1/8	1	992											
52	52	308	308	0.5	1/2	1/2	Chord	12/8	1	1	1/8			1/8	1	993											
52	52	617/2	617/2	0.0	5/8	5/8	Spanner	12/8	1	1	0																3
52	52	617/2	617/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	994											3
52	52	309	309	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	995											3
52	52	619/2	619/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	996											3
52	52	310	310	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	997											3
52	52	621/2	621/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8			1/8	1	998											3
52	52	311	311	0.5	5/4	5/4	Chord	12/8	1	1	1/8			1/8	1	999											3
52	52	623/2	623/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8			1/8	1	1000											3
52	52	306	306	0.0	0	0	Spanner	12/8	2	1	0																4
52	52	306	306	3.0	0	0	Chord	12/8	2	1	3/4		r8	1/2	3/2	1001											4
52	52	309	309	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	1002											4
52	52	306	306	0.0	0	0	Spanner	12/8	3	1	0																5
52	52	306	306	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	1003											5
52	52	309	309	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	1004											5
52	52	306	306	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	1005											
52	52	309	309	1.0	3/4	3/4	Chord	12/8	4	1	1/4			1/4	1	1006											
53	53	312	312	0.0	0	0	Dynamic	12/8	1	1	0						ff										
53	53	312	312	0.0	0	0	Spanner	12/8	1	1	0																
53	53	312	312	1.0	0	0	Chord	12/8	1	1	1/4			1/4	1	1007											
53	53	312	312	0.0	0	0	Dynamic	12/8	2	1	0						ff										
53	53	312	312	0.0	0	0	Spanner	12/8	2	1	0																
53	53	312	312	1.0	0	0	Chord	12/8	2	1	1/4			1/4	1	1008											
53	53	312	312	0.0	0	0	Dynamic	12/8	3	1	0						ff										
53	53	312	312	0.0	0	0	Spanner	12/8	3	1	0																
53	53	312	312	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	1009											
53	53	315	315	0.0	3/4	3/4	Dynamic	12/8	3	1	0						sf										
53	53	315	315	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	1010									182		
53	53	631/2	631/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	1011									182		
53	53	316	316	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	1012											
53	53	633/2	633/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8		r8	1/4	3/2	1013											
53	53	312	312	0.0	0	0	Dynamic	12/8	4	1	0						other-dynamics										
53	53	312	312	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	1014									183		
53	53	625/2	625/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	1015									183		
53	53	313	313	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	1016											
53	53	627/2	627/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8		r8	1/4	3/2	1017											
53	53	315	315	3.0	3/4	3/4	Chord	12/8	4	1	3/4		r8	1/2	3/2	1018											
54	54	321	321	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf										
54	54	321	321	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	1019									184		
54	54	643/2	643/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	1020									184		
54	54	322	322	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	1021											
54	54	645/2	645/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8		r8	1/4	3/2	1022											
54	54	318	318	0.0	0	0	Dynamic	12/8	2	1	0						sf										
54	54	318	318	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	1023									185		
54	54	637/2	637/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	1024									185		
54	54	319	319	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	1025											
54	54	639/2	639/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		r8	1/4	3/2	1026											
54	54	321	321	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	1027											
54	54	318	318	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	1028											
54	54	321	321	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	1029											
54	54	318	318	3.0	0	0	Chord	12/8	4	1	3/4		r8	1/2	3/2	1030											
54	54	321	321	3.0	3/4	3/4	Chord	12/8	4	1	3/4		r8	1/2	3/2	1031											
55	55	324	324	0.0	0	0	Dynamic	12/8	1	1	0						sf										
55	55	324	324	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1032									186		
55	55	327	327	1.0	3/4	3/4	Chord	12/8	1	1	1/4			1/4	1	1033											
55	55	324	324	3.0	0	0	Chord	12/8	2	1	3/4		r8	1/2	3/2	1034											
55	55	327	327	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	1035											
55	55	324	324	1.0	0	0	Chord	12/8	3	1	1/4			1/4	1	1036											
55	55	327	327	0.0	3/4	3/4	Dynamic	12/8	3	1	0						sf										
55	55	327	327	0.5	3/4	3/4	Chord	12/8	3	1	1/8			1/8	1	1037									187		
55	55	655/2	655/2	0.5	7/8	7/8	Chord	12/8	3	1	1/8			1/8	1	1038									187		
55	55	328	328	0.5	1	1	Chord	12/8	3	1	1/8			1/8	1	1039											
55	55	657/2	657/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8		r8	1/4	3/2	1040											
55	55	324	324	0.0	0	0	Dynamic	12/8	4	1	0						sf										
55	55	324	324	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	1041									188		
55	55	649/2	649/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	1042									188		
55	55	325	325	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	1043											
55	55	651/2	651/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8		r8	1/4	3/2	1044											
55	55	327	327	3.0	3/4	3/4	Chord	12/8	4	1	3/4		r8	1/2	3/2	1045											
56	56	333	333	0.0	3/4	3/4	Dynamic	12/8	1	1	0						sf										
56	56	333	333	0.5	3/4	3/4	Chord	12/8	1	1	1/8			1/8	1	1046									189		
56	56	667/2	667/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8			1/8	1	1047									189		
56	56	334	334	0.5	1	1	Chord	12/8	1	1	1/8			1/8	1	1048											
56	56	669/2	669/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8		r8	1/4	3/2	1049											
56	56	330	330	0.0	0	0	Dynamic	12/8	2	1	0						sf										
56	56	330	330	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	1050									190		
56	56	661/2	661/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	1051									190		
56	56	331	331	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	1052											
56	56	663/2	663/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		r8	1/4	3/2	1053											
56	56	333	333	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	1054											
56	56	330	330	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	1055											
56	56	333	333	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	1056											
56	56	330	330	3.0	0	0	Chord	12/8	4	1	3/4		r8	1/2	3/2	1057											
56	56	333	333	3.0	3/4	3/4	Chord	12/8	4	1	3/4		r8	1/2	3/2	1058											
57	57	336	336	0.0	0	0	Dynamic	12/8	1	1	0						sf										
57	57	336	336	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1059									191		
57	57	339	339	1.0	3/4	3/4	Chord	12/8	1	1	1/4			1/4	1	1060											
57	57	336	336	0.0	0	0	Dynamic	12/8	2	1	0						sf										
57	57	336	336	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	1061									192		
57	57	673/2	673/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	1062									192		
57	57	337	337	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	1063											
57	57	675/2	675/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		r8	1/4	3/2	1064											
57	57	339	339	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	1065											
57	57	336	336	0.0	0	0	Dynamic	12/8	3	1	0						sf										
57	57	336	336	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	1066									193		
57	57	673/2	673/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	1067									193		
57	57	337	337	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	1068											
57	57	675/2	675/2	1.5	3/8	3/8	Chord	12/8	3	1	3/8		r8	1/4	3/2	1069											
57	57	339	339	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	1070											
57	57	336	336	0.0	0	0	Dynamic	12/8	4	1	0						sf										
57	57	336	336	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	1071									194		
57	57	673/2	673/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	1072									194		
57	57	337	337	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	1073											
57	57	675/2	675/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8		r8	1/4	3/2	1074											
57	57	339	339	3.0	3/4	3/4	Chord	12/8	4	1	3/4		r8	1/2	3/2	1075											
58	58	342	342	0.0	0	0	Dynamic	12/8	1	1	0						sf										
58	58	342	342	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1076									195		
58	58	345	345	1.0	3/4	3/4	Chord	12/8	1	1	1/4			1/4	1	1077											
58	58	342	342	0.0	0	0	Dynamic	12/8	2	1	0						sf										
58	58	342	342	0.5	0	0	Chord	12/8	2	1	1/8			1/8	1	1078									196		
58	58	685/2	685/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8			1/8	1	1079									196		
58	58	343	343	0.5	1/4	1/4	Chord	12/8	2	1	1/8			1/8	1	1080											
58	58	687/2	687/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		r8	1/4	3/2	1081											
58	58	345	345	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	1082											
58	58	342	342	0.0	0	0	Dynamic	12/8	3	1	0						sf										
58	58	342	342	0.5	0	0	Chord	12/8	3	1	1/8			1/8	1	1083									197		
58	58	685/2	685/2	0.5	1/8	1/8	Chord	12/8	3	1	1/8			1/8	1	1084									197		
58	58	343	343	0.5	1/4	1/4	Chord	12/8	3	1	1/8			1/8	1	1085											
58	58	687/2	687/2	1.5	3/8	3/8	Chord	12/8	3	1	3/8		r8	1/4	3/2	1086											
58	58	345	345	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	1087											
58	58	342	342	0.0	0	0	Dynamic	12/8	4	1	0						sf										
58	58	342	342	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	1088									198		
58	58	685/2	685/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	1089									198		
58	58	343	343	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	1090											
58	58	687/2	687/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8		r8	1/4	3/2	1091											
58	58	345	345	3.0	3/4	3/4	Chord	12/8	4	1	3/4		r8	1/2	3/2	1092											
59	59	348	348	0.0	0	0	Dynamic	12/8	1	1	0						sf										
59	59	348	348	6.0	0	0	Chord	12/8	1	1	3/2			1	3/2	1093									199		
59	59	348	348	0.0	0	0	Dynamic	12/8	2	1	0						sf										
59	59	348	348	3.0	0	0	Chord	12/8	2	1	3/4		r8	1/2	3/2	1094											
59	59	351	351	3.0	3/4	3/4	Chord	12/8	2	1	3/4		r8	1/2	3/2	1095											
59	59	348	348	0.0	0	0	Dynamic	12/8	3	1	0						sf										
59	59	348	348	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	1096											
59	59	351	351	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	1097											
59	59	348	348	0.0	0	0	Dynamic	12/8	4	1	0						sf										
59	59	348	348	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	1098									200		
59	59	697/2	697/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	1099									200		
59	59	349	349	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	1100											
59	59	699/2	699/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8			1/4	3/2	1101											
59	59	351	351	3.0	3/4	3/4	Chord	12/8	4	1	3/4			1/2	3/2	1102											
60	60	354	354	0.0	0	0	Spanner	12/8	1	1	0															0	
60	60	354	354	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1103										0	
60	60	357	357	1.0	3/4	3/4	Chord	12/8	1	1	1/4			1/4	1	1104										0	
60	60	358	358	0.0	1	1	Spanner	12/8	1	1	0																
60	60	717/2	717/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	1105											
60	60	354	354	0.0	0	0	Spanner	12/8	2	1	0															1	
60	60	354	354	3.0	0	0	Chord	12/8	2	1	3/4			1/2	3/2	1106										1	
60	60	357	357	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	1107										1	
60	60	717/2	717/2	0.0	9/8	9/8	Spanner	12/8	2	1	0																
60	60	717/2	717/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	1108											
60	60	354	354	0.0	0	0	Spanner	12/8	3	1	0															2	
60	60	354	354	3.0	0	0	Chord	12/8	3	1	3/4		r8	1/2	3/2	1109										2	
60	60	357	357	3.0	3/4	3/4	Chord	12/8	3	1	3/4		r8	1/2	3/2	1110										2	
60	60	354	354	0.0	0	0	Spanner	12/8	4	1	0															3	
60	60	354	354	0.5	0	0	Chord	12/8	4	1	1/8			1/8	1	1111									201	3	
60	60	709/2	709/2	0.5	1/8	1/8	Chord	12/8	4	1	1/8			1/8	1	1112									201	3	
60	60	355	355	0.5	1/4	1/4	Chord	12/8	4	1	1/8			1/8	1	1113										3	
60	60	711/2	711/2	1.5	3/8	3/8	Chord	12/8	4	1	3/8		r8	1/4	3/2	1114										3	
60	60	357	357	3.0	3/4	3/4	Chord	12/8	4	1	3/4		r8	1/2	3/2	1115										3	
61	61	360	360	0.0	0	0	Dynamic	12/8	1	1	0						p										
61	61	360	360	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1116									202		
61	61	363	363	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	1117									202		
61	61	729/2	729/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	1118											
61	61	360	360	0.0	0	0	Dynamic	12/8	2	1	0						p										
61	61	360	360	3.0	0	0	Chord	12/8	2	1	3/4			1/2	3/2	1119									203		
61	61	363	363	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	1120									203		
61	61	729/2	729/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	1121											
61	61	360	360	0.0	0	0	Dynamic	12/8	3	1	0						p										
61	61	360	360	0.0	0	0	Spanner	12/8	3	1	0																
61	61	360	360	3.0	0	0	Chord	12/8	3	1	3/4			1/2	3/2	1122									204		
61	61	363	363	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	1123									204		
61	61	729/2	729/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	1124											
61	61	360	360	0.0	0	0	Dynamic	12/8	4	1	0						p										
61	61	360	360	0.0	0	0	Spanner	12/8	4	1	0																
61	61	360	360	6.0	0	0	Chord	12/8	4	1	3/2			1	3/2	1125											
62	62	366	366	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	1126									205		
62	62	735/2	735/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	1127									205		
62	62	737/2	737/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	1128									205		
62	62	369	369	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	1129									205		
62	62	741/2	741/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	1130											
62	62	366	366	3.0	0	0	Chord	12/8	2	1	3/4			1/2	3/2	1131											
62	62	741/2	741/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	1132											
62	62	366	366	6.0	0	0	Chord	12/8	3	1	3/2			1	3/2	1133											
62	62	366	366	6.0	0	0	Chord	12/8	4	1	3/2			1	3/2	1134											
63	63	372	372	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1135									206		
63	63	375	375	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	1136									206		
63	63	753/2	753/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	1137											
63	63	372	372	3.0	0	0	Chord	12/8	2	1	3/4			1/2	3/2	1138									207		
63	63	375	375	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	1139									207		
63	63	753/2	753/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	1140											
63	63	372	372	3.0	0	0	Chord	12/8	3	1	3/4			1/2	3/2	1141									208		
63	63	375	375	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	1142									208		
63	63	753/2	753/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	1143											
63	63	372	372	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	1144											
64	64	378	378	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	1145									209		
64	64	759/2	759/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4			1/4	1	1146									209		
64	64	761/2	761/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8			1/8	1	1147									209		
64	64	381	381	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	1148									209		
64	64	765/2	765/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	1149											
64	64	378	378	3.0	0	0	Chord	12/8	2	1	3/4			1/2	3/2	1150											
64	64	765/2	765/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	1151											
64	64	378	378	3.0	0	0	Chord	12/8	3	1	3/4			1/2	3/2	1152											
64	64	381	381	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	1153											
64	64	765/2	765/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	1154											
64	64	378	378	6.0	0	0	Chord	12/8	4	1	3/2			1	3/2	1155											
65	65	384	384	6.0	0	0	Chord	12/8	1	1	3/2			1	3/2	1156									210		
65	65	384	384	3.0	0	0	Chord	12/8	2	1	3/4			1/2	3/2	1157									211		
65	65	387	387	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	1158									211		
65	65	777/2	777/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	1159											
65	65	384	384	3.0	0	0	Chord	12/8	3	1	3/4			1/2	3/2	1160									212		
65	65	387	387	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	1161									212		
65	65	777/2	777/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	1162											
65	65	384	384	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	1163									213		
65	65	387	387	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	1164									213		
65	65	777/2	777/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	1165									213		
66	66	390	390	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1166									210		
66	66	393	393	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	1167											
66	66	789/2	789/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	1168											
66	66	390	390	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	1169									214		
66	66	783/2	783/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4			1/4	1	1170									214		
66	66	785/2	785/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8			1/8	1	1171									214		
66	66	393	393	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	1172									214		
66	66	789/2	789/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	1173											
66	66	390	390	1.5	0	0	Chord	12/8	3	1	3/8			1/4	3/2	1174									215		
66	66	783/2	783/2	1.0	3/8	3/8	Chord	12/8	3	1	1/4			1/4	1	1175									215		
66	66	785/2	785/2	0.5	5/8	5/8	Chord	12/8	3	1	1/8			1/8	1	1176									215		
66	66	393	393	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	1177									215		
66	66	789/2	789/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	1178											
66	66	390	390	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	1179											
66	66	789/2	789/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	1180											
67	67	396	396	1.5	0	0	Chord	12/8	1	1	3/8			1/4	3/2	1181									216		
67	67	795/2	795/2	1.5	3/8	3/8	Chord	12/8	1	1	3/8			1/4	3/2	1182											
67	67	399	399	0.0	3/4	3/4	Chord	12/8	1	1	0	appoggiatura		1/8	1	1183											
67	67	399	399	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	1184											
67	67	801/2	801/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	1185											
67	67	396	396	6.0	0	0	Chord	12/8	2	1	3/2			1	3/2	1186											
67	67	396	396	3.0	0	0	Chord	12/8	3	1	3/4			1/2	3/2	1187									217		
67	67	399	399	1.5	3/4	3/4	Chord	12/8	3	1	3/8			1/4	3/2	1188									217		
67	67	801/2	801/2	1.5	9/8	9/8	Chord	12/8	3	1	3/8			1/4	3/2	1189											
67	67	396	396	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	1190									218		
67	67	399	399	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	1191									218		
67	67	801/2	801/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	1192									218		
68	68	402	402	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1193									219		
68	68	405	405	1.0	3/4	3/4	Chord	12/8	1	1	1/4			1/4	1	1194											
68	68	813/2	813/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	1195											
68	68	402	402	3.0	0	0	Chord	12/8	2	1	3/4			1/2	3/2	1196									220		
68	68	405	405	1.0	3/4	3/4	Chord	12/8	2	1	1/4			1/4	1	1197											
68	68	813/2	813/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	1198											
68	68	402	402	3.0	0	0	Chord	12/8	3	1	3/4			1/2	3/2	1199									221		
68	68	405	405	1.0	3/4	3/4	Chord	12/8	3	1	1/4			1/4	1	1200											
68	68	402	402	1.0	0	0	Chord	12/8	4	1	1/4			1/4	1	1201											
68	68	813/2	813/2	0.0	9/8	9/8	Dynamic	12/8	4	1	0						p										
68	68	813/2	813/2	1.5	9/8	9/8	Chord	12/8	4	1	3/8			1/4	3/2	1202											
69	69	408	408	0.0	0	0	Spanner	12/8	1	1	0																6
69	69	408	408	3.0	0	0	Chord	12/8	1	1	3/4			1/2	3/2	1203									222		6
69	69	411	411	1.5	3/4	3/4	Chord	12/8	1	1	3/8			1/4	3/2	1204									222		6
69	69	825/2	825/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8			1/4	3/2	1205											6
69	69	408	408	0.0	0	0	Spanner	12/8	2	1	0																7
69	69	408	408	1.5	0	0	Chord	12/8	2	1	3/8			1/4	3/2	1206									223		7
69	69	819/2	819/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8			1/4	3/2	1207									223		7
69	69	411	411	1.5	3/4	3/4	Chord	12/8	2	1	3/8			1/4	3/2	1208									223		7
69	69	825/2	825/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8			1/4	3/2	1209											7
69	69	408	408	0.0	0	0	Spanner	12/8	4	1	0																8
69	69	408	408	3.0	0	0	Chord	12/8	4	1	3/4			1/2	3/2	1210									224		8
69	69	411	411	1.5	3/4	3/4	Chord	12/8	4	1	3/8			1/4	3/2	1211									224		8
